course_id,status,details
3679,Success,[MIK] Komputasi Paralel Lanjut (A) Gasal 2023/2024
3680,Error,This course is currently unavailable to students
3681,Error,This course is currently unavailable to students
3682,Success,[MIK] Pengajaran Berbantuan Komputer Lanjut (A) Gasal 2023/2024
3683,Success,"[SI.Reg] Analisis dan Perancangan Sistem Informasi (A,B,C) Gasal 2023/2024"
3684,Success,"[SI.Reg] Arsitektur dan Pemrograman Aplikasi Perusahaan (A,B,C) Gasal 2023/2024"
3685,Success,"[SI.Reg] Jaringan Komunikasi Data (A,B,C) Gasal 2023/2024"
3686,Success,"[SI.Reg] Komunikasi Bisnis dan Teknis (A,B,C,D) Gasal 2023/2024"
3687,Success,"[SI.Reg] Manajemen Bisnis (A,B,C) Gasal 2023/2024"
3688,Success,"[SI.Reg] Statistika Terapan (A,B,C) Gasal 2023/2024"
3689,Success,[SI.Reg] Manajemen Proyek TI Gasal 2023/2024
3690,Success,[SI.Reg] Manajemen Sistem Informasi (B) Gasal 2023/2024
3691,Success,[SI.Reg] Dasar-Dasar Audit SI (A) Gasal 2023/2024
3692,Success,[SI.Reg] Pengantar Keamanan Informasi (A) Gasal 2023/2024
3693,Success,[SI.Reg] Technopreneurship (B) Gasal 2023/2024
3694,Success,[SI.Reg] Teknologi Mobile (A) Gasal 2023/2024
3695,Success,"[SI.Reg] E-Dagang (A,B) Gasal 2023/2024"
3696,Success,[SI.Reg] Gasal 2023-2024- Manajemen Hubungan Pelanggan
3697,Success,[SI.Reg] Gasal 2023-2024 Penambangan Data & Inteligensia Bisnis (A)
3698,Success,[SI.Reg] Pengelolaan Data Besar (A) Gasal 2023/2024
3699,Success,[SI.Reg] Sistem Informasi Kesehatan (A) Gasal 2023/2024
3700,Success,"[SI.Reg] Sistem Informasi Sumber Daya Manusia (A,B) Gasal 2023/2024"
3701,Success,"[SI.Reg] Sistem Operasi untuk Sistem Informasi (A,B,C) Gasal 2023/2024"
3702,Success,Zona Integritas
3703,Success,SPIP
3704,Error,This course is currently unavailable to students
3705,Success,Materi Aljabar Linear Ganjil 2023/2024
3706,Success,[SI.Reg] Technopreneurship (A) Gasal 2023/2024
3707,Error,Can't find data record in database table course.
3708,Error,Can't find data record in database table course.
3709,Success,[SI.Reg] Proyek Pengembangan Sistem Informasi (A) Gasal 2023/2024
3710,Error,This course is currently unavailable to students
3711,Success,[MIK] Metodologi Penelitian Gasal 2023/2024
3712,Success,Seleksi Tim Inti ACM ICPC Regional 2023
3713,Error,This course is currently unavailable to students
3714,Success,Kerja Praktik Tahun Ajaran - Genap 2023/2024
3715,Success,[MSIB] Program Merdeka Belajar Kampus Merdeka Batch 6 - Genap 2023/2024
3716,Error,This course is currently unavailable to students
3717,Success,TUGAS-AKHIR-GENAP-23-24
3718,Success,"[Reg] MPKT (A,B,C,D,E,F) Genap 2023/2024"
3719,Success,[Reg] Aljabar Linear (A) Genap 2023/2024
3720,Success,[Reg] Aljabar Linear (B) Genap 2023/2024
3721,Success,[Reg] Aljabar Linear (C) Genap 2023/2024
3722,Error,Can't find data record in database table course.
3723,Success,"[Reg] Basis Data (A,B,C,D,E,F) Genap 2023/2024"
3724,Success,[Reg] Dasar-Dasar Pemrograman 1 (A) - 2023/2024
3725,Success,"[Reg] Dasar-Dasar Pemrograman 2 (A,B,C,D,E,F,G) Genap 2023/2024"
3726,Error,Can't find data record in database table course.
3727,Error,Can't find data record in database table course.
3728,Error,Can't find data record in database table course.
3729,Error,Can't find data record in database table course.
3730,Error,Can't find data record in database table course.
3731,Error,Can't find data record in database table course.
3732,Success,[Reg] Struktur Data & Algoritma (A) Genap 2023/2024
3733,Error,Can't find data record in database table course.
3734,Success,"[Reg] Sistem Interaksi (A,B,C,D,E,F) Genap 2023/2024"
3735,Success,[Reg] Pemrograman Berbasis Platform (A) Genap 2023/2024
3736,Error,This course is currently unavailable to students
3737,Success,"[Reg] Matematika Diskret 2 (A,B,C,D,E,F,G) Genap 2023/2024"
3738,Success,"[Reg] Matematika Diskret 1, Genap 2023/2024"
3739,Success,"[Reg] Komputer & Masyarakat (A,B,C) Genap 2023/2024"
3740,Success,"[Reg] Kecerdasan Artifisial & Sains Data Dasar (A,B,C) Genap 2023/2024"
3741,Success,[Reg] Kalkulus 1 (A) Genap 2023/2024
3742,Success,2024-1 [Reg] Pemrograman Sistem (A) Genap 2023/2024
3743,Error,This course is currently unavailable to students
3744,Success,"[Reg] Analisis Numerik (A,B) Genap 2023/2024"
3745,Success,[Reg] Desain & Analisis Algoritma (A) - Genap 2023/2024
3746,Success,"[Reg] Kalkulus 2 (A,B,C) Genap 2023/2024"
3747,Success,"[Reg] Pemrograman Lanjut (A,B,C) Genap 2023/2024"
3748,Success,"[Reg] Proyek Perangkat Lunak (A,B,C,D) Genap 2023/2024"
3749,Success,"[Reg] Teori Bahasa & Automata (A,B,C) Genap 2023/2024"
3750,Success,[Reg] Basis Data Lanjut (A) Genap 2023/2024
3751,Success,[Reg] Ethical Hacking (A) Genap 2023/2024
3752,Success,[Reg] Kriptografi & Keamanan Informasi (A) Genap 2023/2024
3753,Success,[Reg] Layanan & Aplikasi Web (A) Genap 2023/2024
3754,Success,[Reg] Pemrograman Parallel (A) Genap 2023/2024
3755,Success,[Reg] Robotika Genap (A) Genap 2023/2024
3756,Success,[Reg] Sistem Terdistribusi (A) Genap 2023/2024
3757,Success,[Reg] Game Development - Genap 2023/2024
3758,Success,[Reg] Pemrograman Kompetitif - Genap 2023/2024
3759,Success,[Reg] Pemrograman Logika (A) Genap 2023/2024
3760,Success,[Reg] Penambangan Data (A) Genap 2023/2024
3761,Success,[Reg] Pemelajaran Mesin - Genap 2023/2024
3762,Success,[Reg] Persamaan Diferensial (A) Genap 2023/2024
3763,Success,"[SI.Reg] Dasar-Dasar Arsitektur Komputer (A,B,C) Genap 2023/2024"
3764,Success,[SI.Reg] Komunikasi Bisnis dan Teknis (A) Genap 2023/2024
3765,Success,"[SI.Reg] Manajemen Proyek TI (A,B,C) Genap 2023/2024"
3766,Success,"[SI.Reg] Manajemen Sistem Informasi (A,B) Genap 2023/2024"
3767,Success,"[SI.Reg] Prinsip-Prinsip Sistem Informasi (A,B,C) Genap 2023/2024"
3768,Success,"[SI.Reg] Proyek Pengembangan Sistem Informasi (A,B,C,D) Genap 2023/2024"
3769,Success,"[SI.Reg] Sistem Informasi Perusahaan dan Akuntansi (A,B,C) Genap 2023/2024"
3770,Success,[SI.Reg] Statistika Terapan (A) Genap 2023/2024
3771,Success,[SI Reg] Business Process Management (A) Genap 2023/2024
3772,Success,[SI.Reg] Integrasi Aplikasi Perusahaan (A) Genap 2023/2024
3773,Success,[SI.Reg] Manajemen Infrastruktur TI (A)  Genap 2023/2024
3774,Success,"[SI.Reg] Manajemen Layanan TI (A,B) Genap 2023/2024"
3775,Success,"[SI.Reg] E-Dagang (A,B) Genap 2023/2024"
3776,Success,[SI.Reg] ICT for Development (A) Genap 2023/2024
3777,Success,[SI.Reg] Konfigurasi ERP (A) Genap 2023/2024
3778,Success,[SI.Reg] Manajemen Pengetahuan (A) - Genap 2023/2024
3779,Success,[SI.Reg] Manajemen Rantai Suplai (A) Genap 2023/2024
3780,Success,[SI.Reg] Penambangan Data & Inteligensia Bisnis (A) Genap 2023/2024
3781,Success,[KI] Advanced Programming (A) Even 2023/2024
3782,Success,[KI] Algorithms Design & Analysis (A) Even 2023/2024
3783,Success,[KI] Calculus 1 (A) Even 2023/2024
3784,Success,[KI] Calculus 2 (A) Even 2023/2024
3785,Error,This course is currently unavailable to students
3786,Success,[KI] Data Structures & Algorithms (A) Even 2023/2024
3787,Success,[KI] Discrete Mathematics 2 - 2023/2024 Term 2
3788,Success,[KI] Intro to AI & DS (A) Even 2023/2024
3789,Success,[KI] 2023 Genap Introduction to Computer Organization (A)
3790,Error,This course is currently unavailable to students
3791,Success,[KI] Software Engineering (A) Even 2023/2024
3792,Success,[MIK] Metodologi Penelitian (Pascasarjana) (A)
3793,Success,[MIK] Jaringan Komputer Lanjut (A)
3794,Success,[MIK] Manajemen Pengetahuan Lanjut (A)
3795,Success,[MIK] Pemelajaran Mesin Lanjut (A)
3796,Success,[MIK] Analisis Data Spasial Lanjut (A)
3797,Success,[MIK] Keamanan Informasi Lanjut (A)
3798,Success,[MIK] Perolehan Informasi Lanjut (A)
3799,Success,[MIK] Teknologi Basis Data Lanjut (A)
3800,Success,[MIK] Manajemen Proyek Lanjut (A)
3801,Success,"[Reg] 2023 Genap Pengantar Organisasi Komputer (A,B,C)"
3802,Success,"[Reg] Statistika & Probabilitas (A,B,C,D,E) Genap 2023/2024"
3803,Error,This course is currently unavailable to students
3804,Error,This course is currently unavailable to students
3805,Success,OSP241TESTER
3806,Success,Kerja Praktik Tahun Ajaran - Gasal 2024/2025
3807,Success,[MSIB] Program Merdeka Belajar Kampus Merdeka Batch 7 - Gasal 2024/2025
3808,Success,[SP] Discrete Mathematics 1 2024
3809,Success,[SP] Analisis dan Perancangan Sistem 2024
3810,Success,[SP] Sistem Operasi Sistem Informasi 2024
3811,Success,[SP] Aljabar Linier 2024
3812,Success,[SP] Arsitektur & Pemrograman Aplikasi Perusahaan 2024
3813,Success,[SP] Dasar-dasar Pemrograman 2 2024
3814,Success,[SP] Kalkulus 1 2024
3815,Success,[SP] Kalkulus 2 2024
3816,Success,[SP] Matematika Diskret 2 2024
3817,Success,[SP] Statistika & Probabilitas KKI 2024
3818,Error,This course is currently unavailable to students
3819,Success,Test Wiley Books
3820,Success,"[Reg] Komputer & Masyarakat (A,B,C,D) Gasal 2024/2025"
3821,Success,"[Reg] Kecerdasan Artifisial & Sains Data Dasar (A,B,C) Gasal 2024/2025"
3822,Success,"[Reg] Kalkulus 1 (A,B,C,D,E,F,G) Gasal 2024/2025"
3823,Success,[Reg] Dasar-Dasar Pemrograman 2 - Gasal 2024/2025
3824,Success,"[Reg] Dasar-Dasar Pemrograman 1 (C,E,G) Gasal 2024/2025"
3825,Success,"[Reg] Basis Data (A,B) Gasal 2024/2025"
3826,Success,[Reg] Aljabar Linear (A) Gasal 2024/2025
3827,Error,Can't find data record in database table course.
3828,Success,[Reg] Aljabar Linear (C) Gasal 2024/2025
3829,Success,[Reg] Aljabar Linear (D) Gasal 2024/2025
3830,Success,[Reg] Aljabar Linear (E) Gasal 2024/2025
3831,Success,"[Reg] Struktur Data & Algoritma (A,B,C,D,E,F) Gasal 2024/2025"
3832,Success,[Reg] Sistem Interaksi (A) Gasal 2024/2025
3833,Success,"[Reg] Pemrograman Berbasis Platform (A,B,C,D,E,F) Gasal 2024/2025"
3834,Success,[Reg] Metodologi Penelitian & Penulisan Ilmiah (A) Gasal 2024/2025
3835,Success,[Reg] Matematika Diskret 2 (A) Gasal 2024/2025
3836,Success,"[Reg] Matematika Diskret 1 (A,B,C,D,E,F,G) Gasal 2024/2025"
3837,Success,"[Reg] Analisis Numerik (A,B,C) Gasal 2024/2025"
3838,Success,"[Reg] Rekayasa Perangkat Lunak (A,B,C) Gasal 2024/2025"
3839,Success,"[Reg] 2024 Gasal Pengantar Sistem Dijital (A,B,C)"
3840,Success,"[Reg] Jaringan Komputer (A,B,C) Gasal 2024/2025"
3841,Success,"2024-2 [Reg] Sistem Operasi (A,B,C, I) Gasal 2024/2025"
3842,Success,[Reg] Proyek Perangkat Lunak (A) Gasal 2024/2025
3843,Success,[Reg] Pengantar Organisasi Komputer (A) Gasal 2024/2025
3844,Success,[Reg] Kalkulus 2 (A) Gasal 2024/2025
3845,Success,"[Reg] Desain & Analisis Algoritma (A,B,C) Gasal 2024/2025"
3846,Success,"[Reg] Statistika & Probabilitas (A,B,C) Gasal 2024/2025"
3847,Success,[Reg] Pengajaran Berbantuan Komputer (A) Gasal 2024/2025
3848,Success,[Reg] Pemrograman Fungsional - Gasal 2024/2025
3849,Success,[Reg] Komputasi Awan (A) Gasal 2024/2025
3850,Success,[SIReg] Forensik Digital (A) Gasal 2024/2025
3851,Success,"[Reg] Computer Vision (A,B) Gasal 2024/2025"
3852,Success,[Reg] Graf Pengetahuan (A) Gasal 2024/2025
3853,Success,[Reg] Pemrosesan Bahasa Lisan (A) Gasal 2024/2025
3854,Success,[Reg] Pengolahan Bahasa Manusia (A) Gasal 2024/2025
3855,Success,[Reg] Penjaminan Mutu Perangkat Lunak - Gasal 2024/2025
3856,Success,[Reg] Simulasi & Pemodelan (A) Gasal 2024/2025
3857,Success,[Reg] Teknik Kompilator (A) Gasal 2024/2025
3858,Success,"[SI Reg] Technopreneurship (A,C) Gasal 2024/2025"
3859,Success,[Reg] Sistem Tertanam (A) Gasal 2024/2025
3860,Success,[Reg] Temu-Balik Informasi (A) Gasal 2024/2025
3861,Success,[KI] Operating Systems (A) Gasal 2024/2025
3862,Success,[KI] Automata & Theory of Languages (A) Gasal 2024/2025
3863,Success,[KI] Calculus 1 (A) Gasal 2024/2025
3864,Success,[KI] Databases (A) Gasal 2024/2025
3865,Success,[KI] Discrete Mathematics 1 (A) Gasal 2024/2025
3866,Success,[KI] Human-Computer Interaction (A) Gasal 2024/2025
3867,Success,[KI] 2024 Gasal Introduction to Digital Systems (A)
3868,Success,[KI] Linear Algebra (A) Gasal 2024/2025
3869,Success,[KI] Numerical Analysis (A) Gasal 2024/2025
3870,Success,[KI] Platform-Based Development (A) Gasal 2024/2025
3871,Success,[KI] Programming Foundations 1 (A) Gasal 2024/2025
3872,Success,[KI] Scientific Writing & Research Methodology (A) Gasal 2024/2025
3873,Success,[KI] Software Engineering Projects (A) Gasal 2024/2025
3874,Success,[KI] Statistics & Probability (A) Gasal 2024/2025
3875,Error,This course is currently unavailable to students
3876,Success,[MIK] Pengolahan Citra Lanjut (A) Gasal 2024/2025
3877,Success,[MIK] Komputasi Paralel Lanjut (A) Gasal 2024/2025
3878,Success,[MIK] Sistem Informasi Lanjut (A) Gasal 2024/2025
3879,Success,[MIK] Rekayasa Perangkat Lunak Lanjut (A) Gasal 2024/2025
3880,Success,[MIK] Pemelajaran Mesin Lanjut (A) Gasal 2024/2025
3881,Success,[MIK] Metodologi Penelitian (Pascasarjana) (A) Gasal 2024/2025
3882,Success,[MIK] E-Dagang Lanjut (A) Gasal 2024/2025
3883,Success,[MIK] Pengajaran Berbantuan Komputer Lanjut (A) Gasal 2024/2025
3884,Success,"[SI.Reg] Analisis dan Perancangan Sistem Informasi (A,B,C) Gasal 2024/2025"
3885,Success,"[SI.Reg] Arsitektur dan Pemrograman Aplikasi Perusahaan (A,B,C) Gasal 2024/2025"
3886,Success,"[SI.Reg] Jaringan Komunikasi Data (A,B,C) Gasal 2024/2025"
3887,Success,"[SI.Reg] Komunikasi Bisnis dan Teknis (A,B,C,D) Gasal 2024/2025"
3888,Success,"[SI.Reg] Manajemen Bisnis (A,B,C) Gasal 2024/2025"
3889,Success,[SI.Reg] Manajemen Proyek TI (A) Gasal 2024/2025
3890,Success,"[SI.Reg] Manajemen Sistem Informasi (A,B) Gasal 2024/2025"
3891,Success,[SI.Reg] Pengantar Sistem Operasi (A) Gasal 2024/2025
3892,Success,"[SI.Reg] Pengantar Statistika (A,B,C,D,E,F) Gasal 2024/2025"
3893,Success,[SI.Reg] Proyek Pengembangan Sistem Informasi (A) Gasal 2024/2025
3894,Success,[SI.Reg] Dasar-Dasar Audit SI (A) Gasal 2024/2025
3895,Success,"[SI.Reg] E-Dagang (A,B) Gasal 2024/2025"
3896,Success,[SI.Reg] Manajemen Hubungan Pelanggan (A) Gasal 2024/2025
3897,Success,[SI.Reg] Pemasaran Media Digital (A) Gasal 2024/2025
3898,Success,[SI.Reg] Pengelolaan Data Besar (A) Gasal 2024/2025
3899,Success,[SI.Reg] Pengelolaan Produk Digital (A) Gasal 2024/2025
3900,Success,[SI.Reg] Sistem Informasi Sumber Daya Manusia (B) Gasal 2024/2025
3901,No course,"No course found, but no error or redirect."
3902,Success,tes tes
3903,Error,Can't find data record in database table course.
3904,Error,Can't find data record in database table course.
3905,Success,[Reg] Aljabar Linear (B) Gasal 2024/2025
3906,Error,Can't find data record in database table course.
3907,Success,MK SPESIAL DIK 2024/2025 GASAL
3908,Success,MK SPESIAL MIK 2024/2025 GASAL
3909,Success,TUGAS-AKHIR-GANJIL-24-25
3910,Success,Pelatihan Asisten Dosen Gasal 2024/2025
3911,Success,[Reg] Dasar-Dasar Pemrograman 1 (B) Gasal 2024/2025
3912,Success,[Reg] Dasar-Dasar Pemrograman 1 (A) Gasal 2024/2025
3913,Success,[Reg] Dasar-Dasar Pemrograman 1 (D) Gasal 2024/2025
3914,Success,[Reg] Dasar-Dasar Pemrograman 1 (F) Gasal 2024/2025
3915,Success,[Reg] Geometri Komputasional Gasal 2024/2025
3916,Error,This course is currently unavailable to students
3917,Error,This course is currently unavailable to students
3918,Error,Can't find data record in database table course.
3919,Error,This course is currently unavailable to students
3920,Error,Can't find data record in database table course.
3921,Success,[SI Reg] Technopreneurship (B) Gasal 2024/2025
3922,Success,[SI.Reg] Analitika Media Sosial (A)
3923,Success,Usulan Prodi Sarjana Kecerdasan Artifisial & Sarjana Keamanan Siber
3924,Success,Repository SI
3925,Success,Seleksi Tim Inti ICPC Regional 2024
3926,Success,Panduan Project Based Learning
3927,Success,[Reg] Kalkulus 1 (A) Genap 2024/2025
3928,Success,"[Reg] Dasar-Dasar Pemrograman 2 (A,B,C,D,E,F,G) Genap 2024/2025"
3929,Success,[Reg] Dasar-Dasar Pemrograman 1 (A) - 2024/2025
3930,Success,"[Reg] Basis Data (A,B,C,D,E,F) Genap 2024/2025"
3931,Success,[Reg] Aljabar Linear (A) Genap 2024/2025
3932,Success,[Reg] Aljabar Linear (B) Genap 2024/2025
3933,Success,[Reg] Pemrograman Berbasis Platform (A) Genap 2024/2025
3934,Success,"[Reg] Matematika Diskret 2 (A,B,C,E,F,G) Genap 2024/2025"
3935,Success,[Reg] Matematika Diskret 1 (A) Genap 2024/2025
3936,Success,"[Reg] Komputer & Masyarakat (A,B,C) Genap 2024/2025"
3937,Success,"[Reg] Kecerdasan Artifisial & Sains Data Dasar (A,B,C,D) Genap 2024/2025"
3938,Success,"[Reg] Pengantar Keamanan Perangkat Lunak (A,B,C,D) Genap 2024/2025"
3939,Success,"[Reg] Sistem Interaksi (A,B,C,D,E,F) Genap 2024/2025"
3940,Success,[Reg] Struktur Data & Algoritma (A) Genap 2024/2025
3941,Success,"[Reg] Proyek Perangkat Lunak (A,B,C,D) Genap 2024/2025"
3942,Success,"[Reg] 2024 Genap Pengantar Organisasi Komputer (A,B,C) Genap"
3943,Success,"[Reg] Pemrograman Lanjut (A,B) Genap 2024/2025"
3944,Success,"[Reg] Kalkulus 2 (A,B,C) Genap 2024/2025"
3945,Success,[Reg] Desain & Analisis Algoritma (A) - Genap 2024/2025
3946,Success,"[Reg] Analisis Numerik (A,B) Genap 2024/2025"
3947,Error,Can't find data record in database table course.
3948,Success,"[Reg] Statistika & Probabilitas (A,B) Genap 2024/2025"
3949,Success,"[Reg] Teori Bahasa & Automata (A,B,C) Genap 2024/2025"
3950,Success,[Reg] Pemrograman Parallel (A) Genap 2024/2025
3951,Success,[Reg] Pemrograman Kompetitif (A) Genap 2024/2025
3952,Success,[Reg] Pemelajaran Mesin (A) Genap 2024/2025
3953,Success,[Reg] Kriptografi & Keamanan Informasi (A) Genap 2024/2025
3954,Success,[Reg] Game Development (A) Genap 2024/2025
3955,Success,[Reg] Ethical Hacking (A) Genap 2024/2025
3956,Success,[Reg] Arsitektur Aplikasi Web (A) Genap 2024/2025
3957,Success,[Reg] Deep Learning (A) Genap 2024/2025
3958,Error,Can't find data record in database table course.
3959,Success,[Reg] Robotika (A) Genap 2024/2025
3960,Success,[Reg] Persamaan Diferensial (A) Genap 2024/2025
3961,Success,[Reg] Penambangan Data (A) Genap 2024/2025
3962,Success,[Reg] Praktikum Pemrograman Kompetitif (A) Genap 2024/2025
3963,Success,[Reg] Representasi Pengetahuan dan Penalaran (A) Genap 2024/2025
3964,Success,[Reg] Software Product Line Engineering (A) Genap 2024/2025
3965,Success,[Reg] Topik Khusus Ilmu Komputer (A) Genap 2024/2025
3966,Error,This course is currently unavailable to students
3967,Success,[KI] Advanced Programming (A) Even 2024/2025
3968,Success,[KI] Algorithms Design & Analysis (A) Even 2024/2025
3969,Success,[KI] Calculus 1 (A) Even 2024/2025
3970,Success,[KI] Calculus 2 (A) Even 2024/2025
3971,Success,[KI] Computer Networks (A) Even 2024/2025
3972,Success,[KI] Data Structures & Algorithms (A) Even 2024/2025
3973,Success,[KI] Discrete Mathematics 2 (A) Even 2024/2025
3974,Success,[KI] Intro to AI & DS (A) Even 2024/2025
3975,Success,[KI] 2024 Genap Introduction to Computer Organization
3976,Success,[KI] Programming Foundations 2 (A) Even 2024/2025
3977,Success,[KI] Software Engineering (A) Even 2024/2025
3978,Success,[KI] Statistics & Probability (A) Even 2024/2025
3979,Error,This course is currently unavailable to students
3980,Success,[MIK] E-Dagang Lanjut (A) Genap 2024/2025
3981,Success,[MIK] Analisis Data Spasial Lanjut (A) Genap 2024/2025
3982,Success,[MIK] Keamanan Informasi Lanjut (A) Genap 2024/2025
3983,Success,[MIK] Manajemen Pengetahuan Lanjut (A) Genap 2024/2025
3984,Success,[MIK] Manajemen Proyek Lanjut (A) Genap 2024/2025
3985,Success,[MIK] Teknologi Basis Data Lanjut (A) Genap 2024/2025
3986,Success,[MIK] Pengolahan Bahasa Manusia Lanjut (A) Genap 2024/2025
3987,Success,[MIK] Desain dan Evaluasi Sistem Berbasis Pengguna (A) Genap 2024/2025
